AÑO,MUNICIPIO,DEPARTAMENTO,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2016,Colombia,Huila,Huila (ETC),2863,48.5,48.48,34.82,53.08,35.14,17.89,55.4,46.96,63.31,59.74,31.16,6.76,5.17,4.86,10.61,7.84,86.76,87.91,82.83,84.31,6.47,0.0,7.23,6.57,7.84,4.44,0.0,4.86,6.06,0.0
2016,Garzón,Huila,Huila (ETC),22728,68.6,68.56,45.88,69.27,61.4,31.89,76.65,61.44,81.57,82.9,60.25,4.85,4.46,3.88,6.82,3.02,87.11,90.55,79.89,89.8,8.04,0.2,5.57,13.29,7.18,4.5,1.01,4.06,6.31,2.89
2016,Hobo,Huila,Huila (ETC),1615,90.3,90.34,63.77,89.18,73.43,34.66,99.01,87.68,111.11,104.98,59.36,11.56,6.61,10.13,15.48,9.6,83.63,87.63,74.54,85.6,4.81,0.0,2.24,9.98,4.8,3.01,0.0,2.5,4.28,4.0
2016,Iquira,Huila,Huila (ETC),2836,80.3,80.32,59.92,86.87,62.59,31.2,89.25,75.3,101.76,89.51,64.1,6.66,2.15,3.78,12.2,8.33,81.2,87.67,65.36,82.5,12.14,0.0,8.55,22.44,9.17,7.13,0.54,7.97,9.54,0.83
2016,Isnos,Huila,Huila (ETC),6535,80.1,80.08,46.54,80.64,69.11,39.11,89.64,67.85,94.6,99.3,69.83,2.19,0.81,1.46,3.6,2.19,85.85,93.15,72.9,82.07,11.97,0.0,5.39,23.5,15.74,3.03,0.27,4.17,2.76,0.2
2016,La Argentina,Huila,Huila (ETC),3643,82.4,82.38,55.05,82.68,68.37,32.55,90.94,79.51,101.81,95.14,60.74,6.73,3.92,3.94,12.43,5.84,73.86,81.71,54.3,75.18,19.41,0.0,14.35,33.26,18.98,5.91,0.0,5.52,9.14,2.55
2016,La Plata,Huila,Huila (ETC),16291,84.5,84.48,57.41,86.78,70.08,40.78,94.29,80.74,108.4,93.33,67.57,4.0,2.66,2.96,6.12,3.32,89.1,91.95,82.55,90.05,6.9,0.47,5.08,11.33,6.63,3.65,0.66,4.3,4.02,1.59
2016,Nátaga,Huila,Huila (ETC),1582,89.2,89.19,64.08,84.96,79.45,44.61,96.02,83.8,102.56,100.79,77.32,3.73,4.2,2.93,4.52,4.26,89.23,92.38,82.14,92.02,7.05,0.0,4.69,13.35,3.72,3.46,4.2,3.81,3.9,0.53
2016,Pitalito,Huila,Pitalito,30676,96.3,96.3,62.9,97.17,82.21,42.58,109.7,91.85,114.65,118.29,89.48,5.32,4.47,3.3,8.32,5.24,83.49,88.89,73.45,83.69,11.18,0.15,7.81,18.23,11.07,4.57,0.05,3.69,7.06,3.45
2016,Tesalia,Huila,Huila (ETC),2154,97.1,97.12,66.67,99.12,82.85,59.65,106.59,90.16,114.57,105.67,96.2,2.75,4.52,0.78,3.93,6.23,88.9,95.34,83.41,74.73,8.34,0.0,3.88,12.66,19.05,5.5,0.65,5.73,6.7,4.4
2016,Teruel,Huila,Huila (ETC),2078,74.6,74.59,52.6,77.66,63.11,26.92,80.37,76.3,92.1,83.86,44.97,5.37,9.09,4.6,6.42,1.74,86.01,86.82,81.52,94.78,8.63,0.0,8.58,12.06,3.48,11.18,1.52,12.31,13.81,2.61
2016,Riohacha,La Guajira,Riohacha,73852,68.3,68.27,43.87,65.58,46.09,21.96,77.27,83.18,91.24,71.29,43.02,3.38,4.11,3.26,3.65,1.95,89.97,90.05,87.74,94.23,6.65,2.59,6.69,8.6,3.83,8.6,7.59,8.48,10.26,3.48
2016,Albania,La Guajira,La Guajira (ETC),7129,91.7,91.16,55.72,82.05,62.69,25.64,108.02,136.75,120.91,107.17,58.12,10.6,4.88,10.97,13.81,5.25,89.4,89.03,86.19,94.75,0.0,0.0,0.0,0.0,0.0,1.8,2.96,2.29,1.03,0.19
2016,Distracción,La Guajira,La Guajira (ETC),4112,52.4,52.41,24.11,54.97,38.57,17.9,63.35,51.78,84.97,53.91,33.33,7.72,12.7,7.72,7.7,3.06,92.28,92.28,92.3,96.94,0.0,0.0,0.0,0.0,0.0,4.16,1.59,3.2,7.27,2.04
2016,El Molino,La Guajira,La Guajira (ETC),1825,62.8,62.85,27.84,53.06,53.7,31.07,75.62,58.52,82.4,79.4,59.29,3.23,3.41,3.62,2.59,3.7,95.25,96.38,95.28,90.37,1.52,0.0,0.0,2.12,5.93,5.02,6.82,3.62,6.37,4.44
2016,Fonseca,La Guajira,La Guajira (ETC),8050,114.7,114.72,82.27,107.92,91.48,51.71,132.12,156.0,145.22,127.68,88.05,5.92,7.91,4.74,7.51,3.73,94.03,95.26,92.32,96.27,0.06,0.0,0.0,0.18,0.0,8.58,14.32,7.37,9.65,3.25
2016,Maicao,La Guajira,Maicao,43776,94.4,94.3,66.28,87.49,64.27,34.38,110.47,131.8,122.95,105.01,72.78,2.42,1.61,1.92,3.21,3.78,97.58,98.08,96.79,96.22,0.0,0.0,0.0,0.0,0.0,2.04,0.78,2.91,1.55,0.13
2016,Manaure,La Guajira,La Guajira (ETC),30449,73.0,73.01,50.22,71.91,24.2,4.18,89.16,138.46,132.73,51.12,13.04,3.44,1.63,3.19,6.03,1.94,96.53,96.76,93.97,98.06,0.03,0.0,0.05,0.0,0.0,3.53,3.51,3.67,3.49,0.0
2016,Uribia,La Guajira,Uribia,50622,64.2,64.23,40.14,67.68,17.39,4.48,76.96,89.15,123.68,38.39,16.14,8.81,6.82,10.92,2.2,1.15,89.68,87.73,94.77,96.76,1.52,0.37,1.35,3.04,2.1,3.21,2.09,3.54,3.11,0.38
2016,Urumita,La Guajira,La Guajira (ETC),4023,50.2,50.21,33.51,45.21,45.86,24.52,55.28,48.67,56.27,61.47,43.91,2.41,0.0,3.03,2.59,1.19,96.96,96.97,95.78,98.81,0.63,0.0,0.0,1.63,0.0,5.61,0.76,4.68,7.9,4.37
2018,Providencia,Nariño,Nariño (ETC),1014,23.34,72.19,24.69,62.47,75.22,41.62,80.08,46.91,72.59,99.13,75.68,1.11,2.63,0.0,1.76,1.43,90.76,100.0,82.65,89.29,8.13,0.0,0.0,15.59,9.29,0.0,0.0,0.0,0.0,0.0
2016,Villanueva,La Guajira,La Guajira (ETC),5988,92.5,92.2,45.77,88.31,77.35,39.31,102.76,82.22,113.75,109.65,70.3,4.63,4.2,4.41,5.85,1.91,94.97,95.04,93.73,98.09,0.4,0.0,0.56,0.41,0.0,6.96,7.28,8.44,6.74,1.34
2016,Santa Marta,Magdalena,Santa Marta,119614,88.4,88.05,55.72,83.63,74.33,42.91,99.9,93.24,104.25,107.43,77.8,3.63,4.9,3.69,3.62,2.68,92.06,92.65,90.33,94.58,4.31,1.56,3.66,6.04,2.74,1.21,1.17,0.89,1.76,0.63
2016,Algarrobo,Magdalena,Magdalena (ETC),3791,103.0,102.98,64.63,97.49,77.29,40.29,127.2,137.8,133.94,129.29,96.01,4.69,4.02,4.63,5.91,0.64,93.65,93.46,91.94,99.04,1.66,0.0,1.91,2.15,0.32,6.2,10.92,7.28,4.68,2.23
